,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
143,bushniwa-brooklyn,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.70397, 'longitude': -73.93344}",(718) 386-8886,5760.613943437993,EXsorzjQ3y3Oh5-m82lgtg,https://s3-media3.fl.yelpcdn.com/bphoto/3xmCk5Gb8kT565O7wC7AKA/o.jpg,False,"{'address1': '250 Varet St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['250 Varet St', 'Brooklyn, NY 11206']}",Bushniwa,+17183868886,,5.0,70,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/bushniwa-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
144,cheeseboat-brooklyn,"[{'alias': 'georgian', 'title': 'Georgian'}]","{'latitude': 40.71994, 'longitude': -73.95791}",(929) 295-8401,7673.747897100763,Z3yjBSmuoQbz6olnO_S1tQ,https://s3-media4.fl.yelpcdn.com/bphoto/MK_u1lD7YF4hSjl-GxljvQ/o.jpg,False,"{'address1': '80 Berry St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['80 Berry St', 'Brooklyn, NY 11249']}",Cheeseboat,+19292958401,$$,4.0,363,"['delivery', 'pickup']",https://www.yelp.com/biz/cheeseboat-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
145,saraghina-brooklyn,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.6835063, 'longitude': -73.9352006}",(718) 574-0010,3484.344416228906,fU22eRTnKLT2C-OFJ6eUGQ,https://s3-media1.fl.yelpcdn.com/bphoto/91gieiePPSh6OuQJvrVirg/o.jpg,False,"{'address1': '435 Halsey St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['435 Halsey St', 'Brooklyn, NY 11233']}",Saraghina,+17185740010,$$,4.0,811,[],https://www.yelp.com/biz/saraghina-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
146,milk-and-honey-cafe-brooklyn-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.634356735221, 'longitude': -73.9661046515558}",(718) 513-0441,3014.2040492414017,x_YWFkTcxEu1lo8Nlrog5A,https://s3-media4.fl.yelpcdn.com/bphoto/rxgYiTt4J0VoMzGHaXcXfw/o.jpg,False,"{'address1': '1119 Newkirk Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11230', 'country': 'US', 'state': 'NY', 'display_address': ['1119 Newkirk Ave', 'Brooklyn, NY 11230']}",Milk & Honey Cafe,+17185130441,$$,4.0,865,[],https://www.yelp.com/biz/milk-and-honey-cafe-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
147,hanon-brooklyn,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.7134488, 'longitude': -73.9513445}",(347) 799-1433,6870.780042426824,FYWwW5lcxKzaA98Xgw8bqA,https://s3-media3.fl.yelpcdn.com/bphoto/maQA7KJw-v4aNvjB0AvrAA/o.jpg,False,"{'address1': '436 Union Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['436 Union Ave', 'Brooklyn, NY 11211']}",hanon,+13477991433,,4.5,53,[],https://www.yelp.com/biz/hanon-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
148,the-good-fork-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.67599, 'longitude': -74.01432}",(718) 643-6636,6844.760674743282,-BOAKHyKKAXE1WhuVpMFkQ,https://s3-media2.fl.yelpcdn.com/bphoto/JFWO8ZPzDoBD8ByGXq_fKQ/o.jpg,False,"{'address1': '391 Van Brunt St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['391 Van Brunt St', 'Brooklyn, NY 11231']}",The Good Fork,+17186436636,$$,4.0,401,[],https://www.yelp.com/biz/the-good-fork-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
149,a-pous-taste-brooklyn-2,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.71326, 'longitude': -73.93616}",(718) 388-3038,6778.1728912063,wqdFd3DZD_uTXRW784mFkg,https://s3-media2.fl.yelpcdn.com/bphoto/SOkoao4jcsADeJKgw6xFRg/o.jpg,False,"{'address1': '963 Grand St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['963 Grand St', 'Brooklyn, NY 11211']}",A-Pou's Taste,+17183883038,$,4.5,36,[],https://www.yelp.com/biz/a-pous-taste-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
150,cafe-mogador-brooklyn,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.719747, 'longitude': -73.959993}",(718) 486-9222,7695.60230985921,jAaVnUKLITkuhzwXIe0vLQ,https://s3-media3.fl.yelpcdn.com/bphoto/zbE8vsLW5Flpt3GMW_4UOA/o.jpg,False,"{'address1': '133 Wythe Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['133 Wythe Ave', 'Brooklyn, NY 11211']}",Cafe Mogador,+17184869222,$$,4.5,1105,['delivery'],https://www.yelp.com/biz/cafe-mogador-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
151,salud-bar-and-grill-brooklyn,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 40.6846559, 'longitude': -73.9090595}",(347) 365-7257,4410.404210040467,jhpeHVxJSmGdD61MTrKi7A,https://s3-media1.fl.yelpcdn.com/bphoto/LKlgWGpWe8DN_n49mCQXWA/o.jpg,False,"{'address1': '1413 Bushwick Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['1413 Bushwick Ave', 'Brooklyn, NY 11207']}",Salud Bar & Grill,+13473657257,$$,4.0,279,[],https://www.yelp.com/biz/salud-bar-and-grill-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
152,ugly-baby-brooklyn-3,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.67795, 'longitude': -73.9961}",(347) 689-3075,5564.438108716494,e64Y17DJgjotSz8B9gEI7Q,https://s3-media2.fl.yelpcdn.com/bphoto/mjNOsYOYaOHrT3B6caarGg/o.jpg,False,"{'address1': '407 Smith St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['407 Smith St', 'Brooklyn, NY 11231']}",Ugly Baby,+13476893075,$$,4.5,268,[],https://www.yelp.com/biz/ugly-baby-brooklyn-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
153,mama-kitchen-brooklyn,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 40.6788993574647, 'longitude': -73.9272566922721}",(718) 771-3038,3125.799321047101,K2QvVZ1mXc1xZdA0NLlf9Q,https://s3-media3.fl.yelpcdn.com/bphoto/AcZ4oxE0p4kvGYfaX3Osjg/o.jpg,False,"{'address1': '7 Rochester Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['7 Rochester Ave', 'Brooklyn, NY 11233']}",Mama Kitchen,+17187713038,,4.5,28,"['pickup', 'delivery']",https://www.yelp.com/biz/mama-kitchen-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
154,the-meatball-shop-brooklyn,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7182749, 'longitude': -73.9576213}",(718) 551-0520,7492.609538597512,xJm9JJLooQ1Sc7ncM2-JJA,https://s3-media2.fl.yelpcdn.com/bphoto/Om5CDNjWueGnKfrZ_iHLsg/o.jpg,False,"{'address1': '170 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['170 Bedford Ave', 'Brooklyn, NY 11249']}",The Meatball Shop,+17185510520,$$,4.0,1209,"['pickup', 'delivery']",https://www.yelp.com/biz/the-meatball-shop-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
155,olea-brooklyn-2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'latitude': 40.6877844, 'longitude': -73.9706046}",(718) 643-7003,4745.108048307251,l9b8NbDyhKhnjLKtUwlPwQ,https://s3-media1.fl.yelpcdn.com/bphoto/1QHMMY7YIQMoXFszPPoDOA/o.jpg,False,"{'address1': '171 Lafayette Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['171 Lafayette Ave', 'Brooklyn, NY 11238']}",Olea,+17186437003,$$,4.0,824,"['pickup', 'delivery']",https://www.yelp.com/biz/olea-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
156,tree-house-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'african', 'title': 'African'}]","{'latitude': 40.68281, 'longitude': -73.93786}",(718) 483-8044,3393.305650990636,82odHh211DgOSBWtewUYOg,https://s3-media4.fl.yelpcdn.com/bphoto/ZZ5Pxngr7DLQW6xW4DDh6w/o.jpg,False,"{'address1': '417 Marcus Garvey Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['417 Marcus Garvey Blvd', 'Brooklyn, NY 11216']}",Tree House,+17184838044,$$,3.5,107,[],https://www.yelp.com/biz/tree-house-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
157,samurai-papa-brooklyn-2,"[{'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.702892072912, 'longitude': -73.943588398397}",(718) 599-7171,5633.511025957583,7xpbioe88rnW7JjzLEQeRg,https://s3-media2.fl.yelpcdn.com/bphoto/H9YugRMONrxKBkAFx_6yPg/o.jpg,False,"{'address1': '32 Varet St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['32 Varet St', 'Brooklyn, NY 11206']}",Samurai Papa,+17185997171,$$,4.5,251,"['pickup', 'delivery']",https://www.yelp.com/biz/samurai-papa-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
158,aita-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.686409, 'longitude': -73.9666214}",(718) 576-3584,4433.77117417481,4j_n7nPaZrp6_lEInZaA8Q,https://s3-media4.fl.yelpcdn.com/bphoto/A95Oe5S-38hh7POEswm8xg/o.jpg,False,"{'address1': '132 Greene Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['132 Greene Ave', 'Brooklyn, NY 11238']}",Aita,+17185763584,$$,4.0,248,[],https://www.yelp.com/biz/aita-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
159,bunna-cafe-brooklyn,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'african', 'title': 'African'}]","{'latitude': 40.705042, 'longitude': -73.928078}",(347) 295-2227,5938.015892656367,l4fwf8VwAokv3MWT45Ab7g,https://s3-media4.fl.yelpcdn.com/bphoto/jGKIcCZ2lx23kKX2YRug7g/o.jpg,False,"{'address1': '1084 Flushing Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1084 Flushing Ave', 'Brooklyn, NY 11237']}",Bunna Cafe,+13472952227,$$,4.5,546,"['pickup', 'delivery']",https://www.yelp.com/biz/bunna-cafe-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
160,fefitas-restaurant-brooklyn,"[{'alias': 'dominican', 'title': 'Dominican'}]","{'latitude': 40.6693115, 'longitude': -73.9336166}",(347) 663-1398,1954.1827485833533,-jcEr3NrgoQobKNJPdX8mg,https://s3-media4.fl.yelpcdn.com/bphoto/IiYeatRNF4K1_dedLYN_3Q/o.jpg,False,"{'address1': '1045 Eastern Pkwy', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['1045 Eastern Pkwy', 'Brooklyn, NY 11213']}",Fefita's Restaurant,+13476631398,$,4.5,22,[],https://www.yelp.com/biz/fefitas-restaurant-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
161,surfish-bistro-brooklyn-3,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]","{'latitude': 40.6687008, 'longitude': -73.9936051}",(718) 788-8070,4924.280917101082,b8J-hvOyE9D7fc0sFJ8HUA,https://s3-media4.fl.yelpcdn.com/bphoto/TClWsLKWG2MvG_jem6O1Ow/o.jpg,False,"{'address1': '550 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['550 3rd Ave', 'Brooklyn, NY 11215']}",Surfish Bistro,+17187888070,$$,4.0,301,[],https://www.yelp.com/biz/surfish-bistro-brooklyn-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
162,grimaldis-pizzeria-brooklyn-4,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.70257, 'longitude': -73.99323}",(718) 858-4300,7204.322095667985,2ggi1luerd3Mf_C82JvCYg,https://s3-media2.fl.yelpcdn.com/bphoto/TNKqW31PTvtSw6-Lbc1mtA/o.jpg,False,"{'address1': '1 Front St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Front St', 'Brooklyn, NY 11201']}",Grimaldi's Pizzeria,+17188584300,$$,3.5,4517,[],https://www.yelp.com/biz/grimaldis-pizzeria-brooklyn-4?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
163,mamas-noodle-house-brooklyn-3,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.6168614546041, 'longitude': -73.9930436387658}",(646) 897-3171,6006.192200672302,pqGGfA3Vm9srfTIJLgL0Ew,https://s3-media4.fl.yelpcdn.com/bphoto/HslXTcPhvR3Kw7C4WRlUuQ/o.jpg,False,"{'address1': '1782 Bay Ridge Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11204', 'country': 'US', 'state': 'NY', 'display_address': ['1782 Bay Ridge Ave', 'Brooklyn, NY 11204']}",Mama's Noodle House,+16468973171,$,4.5,47,[],https://www.yelp.com/biz/mamas-noodle-house-brooklyn-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
164,983-bushwicks-living-room-brooklyn,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.703087, 'longitude': -73.933403}",(718) 386-1133,5666.007950098447,t-tx9YJhKHZrzIn4DKziuQ,https://s3-media4.fl.yelpcdn.com/bphoto/E58AVgrBaA0BWkcczcUUrQ/o.jpg,False,"{'address1': '983 Flushing Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['983 Flushing Ave', 'Brooklyn, NY 11206']}",983-Bushwick's Living Room,+17183861133,$$,4.0,384,"['pickup', 'delivery']",https://www.yelp.com/biz/983-bushwicks-living-room-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
165,the-blue-light-speak-cheesy-fullerton-3,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 33.8722489, 'longitude': -117.9248697}",(714) 519-6374,4033.4375355051684,RjzLEoOUfLIah2Itfd2HdA,https://s3-media2.fl.yelpcdn.com/bphoto/1NHuB6ICnB2iHhjEnZYvyA/o.jpg,False,"{'address1': '108 W Wilshire Ave', 'address2': None, 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['108 W Wilshire Ave', 'Fullerton, CA 92832']}",The Blue Light Speak Cheesy,+17145196374,$,5.0,68,[],https://www.yelp.com/biz/the-blue-light-speak-cheesy-fullerton-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
166,yemen-cafe-and-restaurant-brooklyn-3,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 40.6899167976363, 'longitude': -73.9936561765076}",(718) 834-9533,6199.631136518291,wctR1TrheHAwpHZ2sJknEw,https://s3-media1.fl.yelpcdn.com/bphoto/naw33McdBGb70-6qc5go4A/o.jpg,False,"{'address1': '176 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['176 Atlantic Ave', 'Brooklyn, NY 11201']}",Yemen Cafe & Restaurant,+17188349533,$$,4.5,471,['pickup'],https://www.yelp.com/biz/yemen-cafe-and-restaurant-brooklyn-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
167,brooklyn-suya-brooklyn-2,"[{'alias': 'african', 'title': 'African'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 40.67402, 'longitude': -73.95661}",(516) 817-0873,2815.9969839873443,Bo1eW6NCzOMuxIyu6CzutQ,https://s3-media4.fl.yelpcdn.com/bphoto/5O8dJfLejO50wyD5fZ1yBQ/o.jpg,False,"{'address1': '717 Franklin Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['717 Franklin Ave', 'Brooklyn, NY 11216']}",Brooklyn Suya,+15168170873,,4.5,15,[],https://www.yelp.com/biz/brooklyn-suya-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
168,chez-oskar-brooklyn,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.6822491, 'longitude': -73.9290779}",(718) 852-6250,3438.037027474724,cpfBJVV-5Jo5w2KcbOBtVQ,https://s3-media2.fl.yelpcdn.com/bphoto/lwUDb4g_VzxTJMyI8u-XRw/o.jpg,False,"{'address1': '310 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['310 Malcolm X Blvd', 'Brooklyn, NY 11233']}",Chez Oskar,+17188526250,$$,3.5,469,"['pickup', 'delivery']",https://www.yelp.com/biz/chez-oskar-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
169,bonafini-brooklyn-2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.65704, 'longitude': -73.96003}",(347) 770-9746,1818.7032866192458,wnyX_yg4ddSDkupwFKftIA,https://s3-media3.fl.yelpcdn.com/bphoto/zBxHP32u4jgW8_JGnkeBGw/o.jpg,False,"{'address1': '663 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['663 Flatbush Ave', 'Brooklyn, NY 11225']}",Bonafini,+13477709746,$$,4.0,324,"['pickup', 'delivery']",https://www.yelp.com/biz/bonafini-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
170,michaels-of-brooklyn-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.6076329987397, 'longitude': -73.9428921973385}",(718) 998-7851,4979.013375381857,uYHN9Vw3V1ajDGRnNDtbYw,https://s3-media1.fl.yelpcdn.com/bphoto/HdFFhgOboXp0sfzdQCVfFA/o.jpg,False,"{'address1': '2929 Ave R', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['2929 Ave R', 'Brooklyn, NY 11229']}",Michael's of Brooklyn,+17189987851,$$$,4.5,207,[],https://www.yelp.com/biz/michaels-of-brooklyn-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
171,the-river-café-brooklyn-3,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.70318, 'longitude': -73.9946499}",(718) 522-5200,7330.5302193775005,4XX-zF8h5Lvrr22_tqU6-Q,https://s3-media4.fl.yelpcdn.com/bphoto/Rxg5eDnRtIm73UEuNa3NHA/o.jpg,False,"{'address1': '1 Water St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Water St', 'Brooklyn, NY 11201']}",The River Café,+17185225200,$$$$,4.0,1064,[],https://www.yelp.com/biz/the-river-caf%C3%A9-brooklyn-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
172,kafe-louverture-brooklyn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'haitian', 'title': 'Haitian'}]","{'latitude': 40.6829616, 'longitude': -73.9384374}",(347) 305-3176,3410.123771652482,aCQXS2tNHA5CdvRdz-jJPQ,https://s3-media4.fl.yelpcdn.com/bphoto/gchE2BGUEAaZn7SiQQD1QQ/o.jpg,False,"{'address1': '392 Halsey St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['392 Halsey St', 'Brooklyn, NY 11216']}",Kafe Louverture,+13473053176,$,5.0,104,"['pickup', 'delivery']",https://www.yelp.com/biz/kafe-louverture-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
